52.514186, 13.408310, 509, 2019-10-07T14:02:23.000Z
52.514194, 13.408285, 498, 2019-10-07T14:02:24.000Z
52.514209, 13.408254, 501, 2019-10-07T14:02:25.000Z
52.514228, 13.408221, 497, 2019-10-07T14:02:26.000Z
52.514244, 13.408191, 491, 2019-10-07T14:02:27.000Z
52.514213, 13.408286, 489, 2019-10-07T14:02:28.000Z
52.514179, 13.408362, 490, 2019-10-07T14:02:29.000Z
52.514160, 13.408414, 495, 2019-10-07T14:02:30.000Z
52.514144, 13.408466, 492, 2019-10-07T14:02:31.000Z
52.514133, 13.408501, 500, 2019-10-07T14:02:32.000Z
52.514118, 13.408531, 489, 2019-10-07T14:02:33.000Z
52.514106, 13.408551, 490, 2019-10-07T14:02:34.000Z
52.514091, 13.408577, 489, 2019-10-07T14:02:35.000Z
52.514083, 13.408595, 491, 2019-10-07T14:02:36.000Z
52.514076, 13.408614, 500, 2019-10-07T14:02:37.000Z
52.514064, 13.408630, 491, 2019-10-07T14:02:38.000Z
52.514057, 13.408648, 501, 2019-10-07T14:02:39.000Z
52.514053, 13.408658, 496, 2019-10-07T14:02:40.000Z
52.514049, 13.408670, 493, 2019-10-07T14:02:41.000Z
52.514041, 13.408677, 491, 2019-10-07T14:02:42.000Z
52.514034, 13.408688, 497, 2019-10-07T14:02:43.000Z
52.514030, 13.408702, 500, 2019-10-07T14:02:44.000Z
52.514026, 13.408709, 519, 2019-10-07T14:02:45.000Z
52.514019, 13.408724, 502, 2019-10-07T14:02:46.000Z
52.514015, 13.408730, 506, 2019-10-07T14:02:47.000Z
52.514015, 13.408739, 500, 2019-10-07T14:02:48.000Z
52.514007, 13.408757, 507, 2019-10-07T14:02:49.000Z
52.514003, 13.408765, 505, 2019-10-07T14:02:50.000Z
52.513999, 13.408777, 497, 2019-10-07T14:02:51.000Z
52.513996, 13.408787, 492, 2019-10-07T14:02:52.000Z
52.513992, 13.408790, 498, 2019-10-07T14:02:53.000Z
52.513992, 13.408799, 493, 2019-10-07T14:02:54.000Z
52.513992, 13.408800, 490, 2019-10-07T14:02:55.000Z
52.513988, 13.408802, 498, 2019-10-07T14:02:56.000Z
52.513984, 13.408805, 496, 2019-10-07T14:02:57.000Z
52.513984, 13.408809, 497, 2019-10-07T14:02:58.000Z
52.513984, 13.408806, 499, 2019-10-07T14:02:59.000Z
52.513984, 13.408798, 509, 2019-10-07T14:03:00.000Z
52.513984, 13.408798, 503, 2019-10-07T14:03:01.000Z
52.513980, 13.408803, 510, 2019-10-07T14:03:02.000Z
52.513980, 13.408805, 506, 2019-10-07T14:03:03.000Z
52.513977, 13.408815, 502, 2019-10-07T14:03:04.000Z
52.513977, 13.408821, 500, 2019-10-07T14:03:05.000Z
52.513977, 13.408821, 504, 2019-10-07T14:03:06.000Z
52.513977, 13.408817, 501, 2019-10-07T14:03:07.000Z
52.513977, 13.408817, 501, 2019-10-07T14:03:08.000Z
52.513977, 13.408818, 537, 2019-10-07T14:03:09.000Z
52.513977, 13.408818, 523, 2019-10-07T14:03:10.000Z
52.513973, 13.408823, 524, 2019-10-07T14:03:11.000Z
52.513973, 13.408824, 519, 2019-10-07T14:03:12.000Z
52.513969, 13.408825, 520, 2019-10-07T14:03:13.000Z
52.513965, 13.408831, 535, 2019-10-07T14:03:14.000Z
52.513965, 13.408837, 517, 2019-10-07T14:03:15.000Z
52.513961, 13.408842, 515, 2019-10-07T14:03:16.000Z
52.513961, 13.408844, 510, 2019-10-07T14:03:17.000Z
52.513954, 13.408848, 509, 2019-10-07T14:03:18.000Z
52.513950, 13.408854, 512, 2019-10-07T14:03:19.000Z
52.513950, 13.408860, 512, 2019-10-07T14:03:20.000Z
52.513950, 13.408864, 512, 2019-10-07T14:03:21.000Z
52.513946, 13.408867, 512, 2019-10-07T14:03:22.000Z
52.513942, 13.408870, 515, 2019-10-07T14:03:23.000Z
52.513942, 13.408872, 511, 2019-10-07T14:03:24.000Z
52.513942, 13.408873, 511, 2019-10-07T14:03:25.000Z
52.513942, 13.408876, 516, 2019-10-07T14:03:26.000Z
52.513938, 13.408876, 525, 2019-10-07T14:03:27.000Z
52.513938, 13.408876, 524, 2019-10-07T14:03:28.000Z
52.513938, 13.408877, 530, 2019-10-07T14:03:29.000Z
52.513935, 13.408878, 559, 2019-10-07T14:03:30.000Z
52.513935, 13.408879, 532, 2019-10-07T14:03:31.000Z
52.513935, 13.408881, 536, 2019-10-07T14:03:32.000Z
52.513931, 13.408882, 529, 2019-10-07T14:03:33.000Z
52.513935, 13.408882, 521, 2019-10-07T14:03:34.000Z
52.513935, 13.408882, 520, 2019-10-07T14:03:35.000Z
52.513935, 13.408883, 520, 2019-10-07T14:03:36.000Z
52.513931, 13.408883, 524, 2019-10-07T14:03:37.000Z
52.513931, 13.408881, 527, 2019-10-07T14:03:38.000Z
52.513935, 13.408880, 530, 2019-10-07T14:03:39.000Z
52.513935, 13.408879, 542, 2019-10-07T14:03:40.000Z
52.513935, 13.408878, 531, 2019-10-07T14:03:41.000Z
52.513935, 13.408878, 524, 2019-10-07T14:03:42.000Z
52.513938, 13.408879, 530, 2019-10-07T14:03:43.000Z
52.513938, 13.408879, 542, 2019-10-07T14:03:44.000Z
52.513938, 13.408881, 542, 2019-10-07T14:03:45.000Z
52.513938, 13.408885, 537, 2019-10-07T14:03:46.000Z
52.513938, 13.408887, 527, 2019-10-07T14:03:47.000Z
52.513938, 13.408890, 530, 2019-10-07T14:03:48.000Z
52.513942, 13.408891, 529, 2019-10-07T14:03:49.000Z
52.513938, 13.408891, 526, 2019-10-07T14:03:50.000Z
52.513938, 13.408895, 531, 2019-10-07T14:03:51.000Z
52.513942, 13.408895, 529, 2019-10-07T14:03:52.000Z
52.513942, 13.408898, 528, 2019-10-07T14:03:53.000Z
52.513942, 13.408900, 552, 2019-10-07T14:03:54.000Z
52.513942, 13.408901, 537, 2019-10-07T14:03:55.000Z
52.513942, 13.408898, 533, 2019-10-07T14:03:56.000Z
52.513942, 13.408895, 535, 2019-10-07T14:03:57.000Z
52.513938, 13.408892, 536, 2019-10-07T14:03:58.000Z
52.513938, 13.408892, 537, 2019-10-07T14:03:59.000Z
52.513942, 13.408891, 532, 2019-10-07T14:04:00.000Z
52.513942, 13.408891, 531, 2019-10-07T14:04:01.000Z
52.513946, 13.408891, 531, 2019-10-07T14:04:02.000Z
52.513950, 13.408891, 535, 2019-10-07T14:04:03.000Z
52.513954, 13.408894, 565, 2019-10-07T14:04:04.000Z
52.513961, 13.408903, 583, 2019-10-07T14:04:05.000Z
52.513965, 13.408902, 536, 2019-10-07T14:04:06.000Z
52.513965, 13.408901, 523, 2019-10-07T14:04:07.000Z
52.513969, 13.408904, 530, 2019-10-07T14:04:08.000Z
52.513965, 13.408900, 530, 2019-10-07T14:04:09.000Z
52.513965, 13.408900, 534, 2019-10-07T14:04:10.000Z
52.513969, 13.408902, 538, 2019-10-07T14:04:11.000Z
52.513969, 13.408904, 565, 2019-10-07T14:04:12.000Z
52.513973, 13.408906, 577, 2019-10-07T14:04:13.000Z
52.513973, 13.408907, 545, 2019-10-07T14:04:14.000Z
52.513977, 13.408907, 575, 2019-10-07T14:04:15.000Z
52.513977, 13.408909, 537, 2019-10-07T14:04:16.000Z
52.513980, 13.408913, 533, 2019-10-07T14:04:17.000Z
52.513980, 13.408913, 548, 2019-10-07T14:04:18.000Z
52.513977, 13.408912, 530, 2019-10-07T14:04:19.000Z
52.513973, 13.408908, 526, 2019-10-07T14:04:20.000Z
52.513973, 13.408905, 532, 2019-10-07T14:04:21.000Z
52.513973, 13.408903, 538, 2019-10-07T14:04:22.000Z
52.513973, 13.408901, 531, 2019-10-07T14:04:23.000Z
52.513969, 13.408901, 533, 2019-10-07T14:04:24.000Z
52.513969, 13.408900, 527, 2019-10-07T14:04:25.000Z
52.513969, 13.408900, 521, 2019-10-07T14:04:26.000Z
52.513969, 13.408899, 526, 2019-10-07T14:04:27.000Z
52.513969, 13.408898, 529, 2019-10-07T14:04:28.000Z
52.513969, 13.408898, 539, 2019-10-07T14:04:29.000Z
52.513969, 13.408897, 539, 2019-10-07T14:04:30.000Z
52.513969, 13.408897, 530, 2019-10-07T14:04:31.000Z
